timestamp,SlurryPDI_kgpercm2g_ASide_G220PDI134046B,OxygenPDI_kgpercm2g_ASide_G220PDI134058B,SlurrySPMMagFlow_m3perh_G220FI133018A,CTSbased1ststagetemperature_oc_G220TY134703,Slurrypressure_kgpercm2g_ASide_G220PI134046A,OxygenFlowtoMixers_kgperh_ASide_G220FIC134333.MEAS,OxygenControlvalveSPPV_kgperh_ASide_G220FIC134333.SPT,OxygenPDI_kgpercm2g_ASide_G220PDI134058B_minus_SlurryPDI_kgpercm2g_ASide_G220PDI134046B
2023-03-13 11:12:00,2.3724050138359964,1.9643372089093003,0.0975829615481667,0.5118562604669193,2.026938132541931,-0.5595568795306518,0.152545475573831,-0.6851855933338935
2023-03-13 11:13:00,2.0811524668852788,1.5069563825217296,-0.2585522057734948,0.7744193092337931,1.868151790985224,-0.5254489818180915,-0.1833532945867446,-1.101726358849637
2023-03-13 11:14:00,2.3158482626815777,2.067910598007967,0.0458488029846466,0.7646030639050867,2.1098064737268496,-0.4919560140637249,-0.2291929481556988,-0.3206550470210025
2023-03-13 11:15:00,1.73201854083266,1.493940158544481,-0.0410830728809049,0.8855773597699447,1.6516627099563603,-0.4584630463093841,-0.2168265564788925,-0.3618227711115333
2023-03-13 11:16:00,1.301131176351922,1.4714406433220584,-0.0996748891326542,0.8379815161785833,1.3122849945451618,-0.4249700785550434,-0.2067673442500202,0.5364380427957849
2023-03-13 11:17:00,1.3146723838954626,1.4657799311009008,-0.0108052145401782,0.7731274137591416,1.3215717796664457,-0.387942842397464,-0.1906906293312055,0.4934664394992907
2023-03-13 11:18:00,1.4455976531087358,1.5133913345437031,-0.0052382355103817,0.8273635336219228,1.3000584472255323,-0.3963190336959331,-0.1871016958183753,0.3149307774181447
2023-03-13 11:19:00,2.738083024235596,2.1636362664892204,-0.2287568622022719,0.4506472878968735,2.307056216400405,-0.4089657684477572,-0.1872386634658656,-1.0303003964323116
2023-03-13 11:20:00,2.6028901540626443,2.305834788265718,0.1197220477203887,0.0753210286448121,2.170738462879696,-0.4156751963818269,-0.0648830295353523,-0.4029085275848575
2023-03-13 11:21:00,1.6926733920258172,1.995962641355109,0.0687699768861946,0.0004417508686664,1.3983285898619249,0.3756253710333685,0.2207960731658858,0.8872269184989273
2023-03-13 11:22:00,0.8142654434702326,1.2678824052714714,-0.0099255072454585,0.6321056752526314,0.5860056523262546,0.701808413974269,0.2206591055183955,1.138979794897465
2023-03-13 11:23:00,0.3067940786884655,0.4333958392848986,-0.1583529471908692,0.4900316662783576,0.1927588882191025,0.973626299939416,0.0253528181068214,0.3262574038033209
2023-03-13 11:24:00,-0.2181194674528902,-0.0942601141152679,-0.0262883884229444,0.7188832581262288,-0.291623642201518,0.744661196119791,-0.1673910349489185,0.2623723437845752
2023-03-13 11:25:00,-0.5679742930191124,-0.1321242371174202,0.0415434488232795,0.4308039087150924,-0.4943325853733459,0.5183360657111716,-0.1675152156705996,0.9463386199743844
2023-03-13 11:26:00,-0.8252294457698407,-0.5126981460842548,0.033323123886161,0.3525701419628823,-0.828260678165334,0.4939618751021292,-0.1676393963923036,0.6326359746527636
2023-03-13 11:27:00,-1.0099042346869114,-0.6829980460700881,0.0534389102835866,0.1559635679822435,-0.9562492642947782,0.4694344983528019,-0.1677635771139848,0.6456741504599247
2023-03-13 11:28:00,-1.198617793001082,-0.6535515247749965,-0.049966062868344,0.092428008459273,-1.1163492728993365,0.4508242598001906,-0.1678877578356659,1.1300685846258824
2023-03-13 11:29:00,-1.1326159323028109,-0.6079093145481128,0.1582734087015048,0.2044064078738068,-1.013711392739429,0.4356397328351408,-0.1729684460793269,1.090166853670106
2023-03-13 11:30:00,-1.1105068348064364,-0.7305886916502,0.0885939774103095,0.561830787016434,-1.0920236314448135,0.4204552058701169,-0.1770693607239964,0.7573791754766493
